YEAR,TERM,TERM_TEXT,CRN,SUB,NUM,SECT,SEQ,SECTION_TITLE,CREDITS,DAYS,TIMES,BLDG,ROOM,PROF,NOTES,MAX_ENROLL,DIST,INTERDISCIPLINARY_COURSE1,INTERDISCIPLINARY_COURSE2,INTERDISCIPLINARY_COURSE3,INTERDISCIPLINARY_COURSE4
2016,201601,Fall 2016,10461,MUS,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,12390,MUS,396,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,16108,MUS,401,0,1,Senior Seminar,1,   W   ,0130-0420pm,SLOAN,B011,Weinstein G,PRM,12,,,,,
2016,201601,Fall 2016,14483,PHI,105,0,1,Ancient Greek Philosophy,1, M  W  F ,0930-1020am,CHAM,1006,Studtmann P,,30,PRRQ,CLA,,,
2016,201601,Fall 2016,14483,PHI,105,0,1,Ancient Greek Philosophy,1, M  W  F ,0930-1020am,CHAM,1006,Studtmann P,,30,PRRQ,CLA,,,
2016,201601,Fall 2016,15154,PHI,110,0,1,Problems of Philosophy,1, M  W  F ,0830-0920am,CHAM,3106,Layman D,,30,PRRQ,,,,
2016,201601,Fall 2016,14188,PHI,120,0,1,Applied Ethics,1,  T  R  ,0140-0255pm,CHAM,1027,Layman D,,30,PRRQ,,,,
2016,201601,Fall 2016,14021,PHI,200,0,1,Symbolic Logic,1, M  W  F ,1230-0120pm,CHAM,3106,Studtmann P,,30,MQRQ,,,,
2016,201601,Fall 2016,15437,PHI,216,0,1,Philosophy of Language,1,  T  R  ,1215-0130pm,CHAM,3187,Jankovic M,,30,PRRQ,LIT,,,
2016,201601,Fall 2016,15437,PHI,216,0,1,Philosophy of Language,1,  T  R  ,1215-0130pm,CHAM,3187,Jankovic M,,30,PRRQ,LIT,,,
2016,201601,Fall 2016,15044,PHI,217,0,1,Philosophy of Mind,1, M  W  F ,1130-1220pm,CHAM,2234,Jankovic M,,30,PRRQ,,,,
2016,201601,Fall 2016,14454,PHI,220,0,1,Political Philosophy,1,  T  R  ,0940-1055am,CHAM,3106,Layman D,,30,PRRQ,,,,
2016,201601,Fall 2016,15159,PHI,235,0,1,Existentialism,1, M  W  F ,0130-0220pm,CHAM,1006,Griffith M,,30,PRRQ,,,,
2016,201601,Fall 2016,15781,PHI,250,0,1,Buddhism as Philosophy,1, M  W  F ,1030-1120am,CHAM,2234,Robb D,,30,CULT PRRQ,SASI,,,
2016,201601,Fall 2016,15781,PHI,250,0,1,Buddhism as Philosophy,1, M  W  F ,1030-1120am,CHAM,2234,Robb D,,30,CULT PRRQ,SASI,,,
2016,201601,Fall 2016,14439,PHI,350,0,1,Seminar in Philosophy,1, M  W  F ,0330-0420pm,CHAM,3209,Griffith M,,16,NONE,,,,
2016,201601,Fall 2016,16094,PHI,365,0,1,Philosophy of Mathematics,1, M  W  F ,0230-0320pm,CHAM,3106,Studtmann P,,30,NONE,,,,
2016,201601,Fall 2016,15459,PHY,106,A,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15459,PHY,106,A,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15459,PHY,106,A,2,Astronomy,, M     ,0230-0520pm,DANA,126,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15459,PHY,106,A,2,Astronomy,, M     ,0230-0520pm,DANA,126,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15460,PHY,106,B,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15460,PHY,106,B,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15460,PHY,106,B,2,Astronomy,, M     ,0230-0520pm,DANA,126,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15460,PHY,106,B,2,Astronomy,, M     ,0230-0520pm,DANA,126,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15757,PHY,106,C,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15757,PHY,106,C,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15757,PHY,106,C,2,Astronomy,,  T    ,0140-0420pm,DANA,126,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15757,PHY,106,C,2,Astronomy,,  T    ,0140-0420pm,DANA,126,Thompson K,12+,8,NSRQ,,,,
2016,201601,Fall 2016,15758,PHY,106,D,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15758,PHY,106,D,1,Astronomy,1, M  W  F ,0130-0220pm,DANA,146,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15758,PHY,106,D,2,Astronomy,,  T    ,0140-0420pm,DANA,126,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,15758,PHY,106,D,2,Astronomy,,  T    ,0140-0420pm,DANA,126,Thompson K,,8,NSRQ,,,,
2016,201601,Fall 2016,10477,PHY,120,A,1,General Physics I,1, M  W  F ,0830-0920am,DANA,146,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10477,PHY,120,A,1,General Physics I,1, M  W  F ,0830-0920am,DANA,146,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10477,PHY,120,A,2,General Physics I,,   W   ,0230-0520pm,DANA,111,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10477,PHY,120,A,2,General Physics I,,   W   ,0230-0520pm,DANA,111,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10478,PHY,120,B,1,General Physics I,1, M  W  F ,0830-0920am,DANA,146,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10478,PHY,120,B,1,General Physics I,1, M  W  F ,0830-0920am,DANA,146,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10478,PHY,120,B,2,General Physics I,,    R  ,0140-0420pm,DANA,111,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10478,PHY,120,B,2,General Physics I,,    R  ,0140-0420pm,DANA,111,Boye D,,16,NSRQ,,,,
2016,201601,Fall 2016,10479,PHY,130,A,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10479,PHY,130,A,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10479,PHY,130,A,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10479,PHY,130,A,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10480,PHY,130,B,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10480,PHY,130,B,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10480,PHY,130,B,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,10480,PHY,130,B,2,General Physics with Calculus,, M     ,0230-0520pm,DANA,111,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12050,PHY,130,C,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12050,PHY,130,C,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12050,PHY,130,C,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12050,PHY,130,C,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Belloni M, Kharel ","1+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12051,PHY,130,D,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12051,PHY,130,D,1,General Physics with Calculus,1, M  W  F ,1030-1120am,DANA,146,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12051,PHY,130,D,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,12051,PHY,130,D,2,General Physics with Calculus,,  T    ,0140-0420pm,DANA,111,"Belloni M, Kharel ","234+,R,LL",8,NSRQ,,,,
2016,201601,Fall 2016,15548,PHY,230,A,1,General Phys II with Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,1,General Phys II with Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,1,General Phys II with Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,1,General Phys II with Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,2,General Phys II with Calculus,, M     ,0230-0520pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,2,General Phys II with Calculus,, M     ,0230-0520pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,2,General Phys II with Calculus,, M     ,0230-0520pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15548,PHY,230,A,2,General Phys II with Calculus,, M     ,0230-0520pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,1,General Physics II w/Calculus,1, M  W  F ,0930-1020am,DANA,146,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,15549,PHY,230,B,2,General Physics II w/Calculus,,  T    ,0140-0420pm,DANA,127,Kuchera M,PRQ,16,NSRQ,CHE,,,
2016,201601,Fall 2016,12054,PHY,310,0,1,Electronics & Instrumentation,1,  T  R  ,0815-0930am,DANA,B071,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,1,Electronics & Instrumentation,1,  T  R  ,0815-0930am,DANA,B071,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,1,Electronics & Instrumentation,1,  T  R  ,0815-0930am,DANA,B071,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,1,Electronics & Instrumentation,1,  T  R  ,0815-0930am,DANA,B071,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,2,Electronics & Instrumentation,,  T  R  ,1215-0420pm,DANA,B037,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,2,Electronics & Instrumentation,,  T  R  ,1215-0420pm,DANA,B037,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,2,Electronics & Instrumentation,,  T  R  ,1215-0420pm,DANA,B037,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,12054,PHY,310,0,2,Electronics & Instrumentation,,  T  R  ,1215-0420pm,DANA,B037,Yukich J,PRQ,16,NSRQ,CSC,,,
2016,201601,Fall 2016,10482,PHY,320,A,1,Intro to Modern Physics,1, M  W  F ,0930-1020am,DANA,153,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,10482,PHY,320,A,1,Intro to Modern Physics,1, M  W  F ,0930-1020am,DANA,153,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,10482,PHY,320,A,2,Intro to Modern Physics,, M     ,0130-0420pm,DANA,B054,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,10482,PHY,320,A,2,Intro to Modern Physics,, M     ,0130-0420pm,DANA,B054,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,15550,PHY,320,B,1,Intro to Modern Physics,1, M  W  F ,0930-1020am,DANA,153,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,15550,PHY,320,B,1,Intro to Modern Physics,1, M  W  F ,0930-1020am,DANA,153,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,15550,PHY,320,B,2,Intro to Modern Physics,,   W   ,0130-0420pm,DANA,B054,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,15550,PHY,320,B,2,Intro to Modern Physics,,   W   ,0130-0420pm,DANA,B054,Gfroerer T,PRQ,8,NSRQ,,,,
2016,201601,Fall 2016,10483,PHY,330,0,1,Classical Mechanics,1, M  W  F ,1130-1220pm,DANA,153,Kharel S,PRQ,20,,,,,
2016,201601,Fall 2016,10484,PHY,360,0,1,Quantum Mechanics I,1,  T  R  ,0940-1055am,DANA,153,Belloni M,PRQ,20,,,,,
2016,201601,Fall 2016,14055,PHY,392,0,1,Special Topics in Physics,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,10491,PHY,395,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,14195,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Kuchera M,"PRM,XLST",10,,CSC,DIG,,
2016,201601,Fall 2016,14195,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Kuchera M,"PRM,XLST",10,,CSC,DIG,,
2016,201601,Fall 2016,14195,PHY,397,0,1,IS:Adv Software Dev/Science,1,      ,TBA,,,Kuchera M,"PRM,XLST",10,,CSC,DIG,,
2016,201601,Fall 2016,14692,PHY,400,0,1,Statistical & Thermal Physics,1, M  W  F ,1230-0120pm,DANA,153,Gfroerer T,PRQ,20,,,,,
2016,201601,Fall 2016,10497,PHY,495,0,1,Independent Research,1,      ,TBA,,,Staff S,PRM,10,,,,,
2016,201601,Fall 2016,15563,POL,101,0,1,Contemp Political Ideologies,1, M  W  F ,1230-0120pm,CHAM,2130,Staff S,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15564,POL,121,A,1,American Politics,1, M  W  F ,0830-0920am,CHAM,1062,Bullock G,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15565,POL,121,B,1,American Politics,1, M  W  F ,0330-0420pm,WALL,106,Phan N,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,16073,POL,121,C,1,American Politics,1,  T  R  ,0815-0930am,WALL,106,O'Geen A,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15759,POL,140,0,1,Comparative Global Politics,1, M  W  F ,1230-0120pm,CHAM,2068,Rigger S,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15567,POL,161,A,1,International Relations,1,  T  R  ,0140-0255pm,CHAM,1006,Ceka B,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15760,POL,161,B,1,International Relations,1, M  W  F ,0930-1020am,VAC,117,Toska S,"12,3#",30,SSRQ,,,,
2016,201601,Fall 2016,15575,POL,201,0,1,Methods and Statistics,1, M  W  F ,1030-1120am,WALL,B05,Ceka B,,30,MQRQ,AFR,EAS,LAS,
2016,201601,Fall 2016,15575,POL,201,0,1,Methods and Statistics,1, M  W  F ,1030-1120am,WALL,B05,Ceka B,,30,MQRQ,AFR,EAS,LAS,
2016,201601,Fall 2016,15575,POL,201,0,1,Methods and Statistics,1, M  W  F ,1030-1120am,WALL,B05,Ceka B,,30,MQRQ,AFR,EAS,LAS,
2016,201601,Fall 2016,15575,POL,201,0,1,Methods and Statistics,1, M  W  F ,1030-1120am,WALL,B05,Ceka B,,30,MQRQ,AFR,EAS,LAS,
2016,201601,Fall 2016,15570,POL,204,0,1,Modern Political Theory,1, M  W  F ,1030-1120am,CHAM,1006,Shaw B,,30,SSRQ,,,,
2016,201601,Fall 2016,15621,POL,207,0,1,Justice and Family,1,  T  R  ,0940-1055am,CHAM,1027,Shaw B,,30,SSRQ,GSS,,,
2016,201601,Fall 2016,15621,POL,207,0,1,Justice and Family,1,  T  R  ,0940-1055am,CHAM,1027,Shaw B,,30,SSRQ,GSS,,,
2016,201601,Fall 2016,16074,POL,223,0,1,The Presidency,1, M  W  F ,1130-1220pm,CHAM,2164,Roberts S,,30,SSRQ,COM,,,
2016,201601,Fall 2016,16074,POL,223,0,1,The Presidency,1, M  W  F ,1130-1220pm,CHAM,2164,Roberts S,,30,SSRQ,COM,,,
2016,201601,Fall 2016,16133,POL,226,0,1,Racial & Ethnic Politics,1, M  W  F ,0130-0220pm,,,Phan N,,30,CULT NONE,AFR,,,
2016,201601,Fall 2016,16133,POL,226,0,1,Racial & Ethnic Politics,1, M  W  F ,0130-0220pm,,,Phan N,,30,CULT NONE,AFR,,,
2016,201601,Fall 2016,15577,POL,289,0,1,Independent Study,1,      ,TBA,,,Staff S,PRM,5,,,,,
2016,201601,Fall 2016,15579,POL,291,0,1,Politics of the Middle East,1, M  W  F ,1130-1220pm,CHAM,1006,Toska S,,30,CULT SSRQ,ARB,,,
2016,201601,Fall 2016,15579,POL,291,0,1,Politics of the Middle East,1, M  W  F ,1130-1220pm,CHAM,1006,Toska S,,30,CULT SSRQ,ARB,,,
2016,201601,Fall 2016,16075,POL,302,0,1,Topics Classical Pol Theory,1, M  W  F ,0230-0320pm,CHAM,2130,Staff S,,30,SSRQ,,,,
2016,201601,Fall 2016,15997,POL,325,0,1,Constitutional Law,1,  T  R  ,1215-0130pm,CHAM,1003,O'Geen A,,30,LTRQ,,,,
2016,201601,Fall 2016,16167,POL,326,0,1,Legal Research and Writing,1, M  W  F ,0130-0220pm,CHAM,1003,Boddery S,,30,SSCI,,,,
2016,201601,Fall 2016,16076,POL,350,0,1,Politics in North Africa,1,  T  R  ,0940-1055am,CHAM,2146,Alexander C,,30,CULT,,,,
2016,201601,Fall 2016,15765,POL,362,0,1,American Foreign Policy,1, M  W  F ,0230-0320pm,CHAM,1006,Menkhaus K,,30,SSRQ,,,,
2016,201601,Fall 2016,15768,POL,389,0,1,Tutorial,1,      ,TBA,,,Staff S,PRM,1,,,,,
2016,201601,Fall 2016,16077,POL,408,0,1,Sem: Political Theory,1,    R  ,0140-0420pm,CHAM,1045,Staff S,PRM,12,,,,,
2016,201601,Fall 2016,15769,POL,423,0,1,Politics of Reproduction,1, M     ,0130-0420pm,CHAM,2196,Roberts S,PRM,12,,COM,GSS,,
2016,201601,Fall 2016,15769,POL,423,0,1,Politics of Reproduction,1, M     ,0130-0420pm,CHAM,2196,Roberts S,PRM,12,,COM,GSS,,
2016,201601,Fall 2016,15769,POL,423,0,1,Politics of Reproduction,1, M     ,0130-0420pm,CHAM,2196,Roberts S,PRM,12,,COM,GSS,,
2016,201601,Fall 2016,15992,POL,440,0,1,Sem: European Integration,1, M     ,0130-0420pm,WALL,320,Ceka B,PRM,12,,,,,
2016,201601,Fall 2016,15021,POL,460,0,1,Sem:Statebuilding&Peacebuildng,1,  T    ,0140-0420pm,CHAM,2196,Menkhaus K,PRM,12,,,,,
2016,201601,Fall 2016,15771,POL,472,0,1,Sem: Citizens vs. Consumers,1,   W   ,0130-0420pm,CHAM,1046,Bullock G,PRM,12,,ENV,,,
2016,201601,Fall 2016,15771,POL,472,0,1,Sem: Citizens vs. Consumers,1,   W   ,0130-0420pm,CHAM,1046,Bullock G,PRM,12,,ENV,,,
2016,201601,Fall 2016,15593,POL,485,A,1,Advanced Independent Study,1,      ,TBA,,,Staff S,PRM,1,,,,,
2016,201601,Fall 2016,10531,PSY,101,A,1,General Psychology,1, M  W  F ,0930-1020am,WALL,210,Munger G,,40,SSRQ,,,,
2016,201601,Fall 2016,10532,PSY,101,B,1,General Psychology,1, M  W  F ,1230-0120pm,WALL,210,Boyd M,,40,SSRQ,,,,
2016,201601,Fall 2016,10533,PSY,101,C,1,General Psychology,1, M  W  F ,0130-0220pm,WALL,210,Boyd M,,40,SSRQ,,,,
2016,201601,Fall 2016,10537,PSY,195,0,1,Independent Study,1,      ,TBA,,,Staff S,"PRQ,PRM",20,,,,,
2016,201601,Fall 2016,14677,PSY,232,0,1,Social Psychology,1, M  W  F ,0830-0920am,WALL,106,Good J,PRQ,32,SSRQ,EDU,,,
2016,201601,Fall 2016,14677,PSY,232,0,1,Social Psychology,1, M  W  F ,0830-0920am,WALL,106,Good J,PRQ,32,SSRQ,EDU,,,
2016,201601,Fall 2016,14677,PSY,232,0,1,Social Psychology,1, M  W  F ,0830-0920am,WALL,106,Good J,PRQ,32,SSRQ,EDU,,,
2016,201601,Fall 2016,14793,PSY,234,0,1,Child Psychopathology,1,  T  R  ,0815-0930am,CHAM,1003,Stutts L,"PRQ,XLST",32,SSRQ,EDU,MHU,,
2016,201601,Fall 2016,14793,PSY,234,0,1,Child Psychopathology,1,  T  R  ,0815-0930am,CHAM,1003,Stutts L,"PRQ,XLST",32,SSRQ,EDU,MHU,,
2016,201601,Fall 2016,14793,PSY,234,0,1,Child Psychopathology,1,  T  R  ,0815-0930am,CHAM,1003,Stutts L,"PRQ,XLST",32,SSRQ,EDU,MHU,,
2016,201601,Fall 2016,14679,PSY,241,0,1,Child Development,1,  T  R  ,0940-1055am,WALL,320,Leyva D,"PRQ,XLST",32,SSRQ,EDU,,,
2016,201601,Fall 2016,14679,PSY,241,0,1,Child Development,1,  T  R  ,0940-1055am,WALL,320,Leyva D,"PRQ,XLST",32,SSRQ,EDU,,,
2016,201601,Fall 2016,16057,PSY,245,0,1,Psychology of Aging,1, M  W  F ,1230-0120pm,WALL,243,Multhaup K,,32,SSRQ,MHU,,,
2016,201601,Fall 2016,16057,PSY,245,0,1,Psychology of Aging,1, M  W  F ,1230-0120pm,WALL,243,Multhaup K,,32,SSRQ,MHU,,,
2016,201601,Fall 2016,14772,PSY,254,0,1,Industrial/Organizational Psy,1, M  W  F ,1030-1120am,WALL,106,Boyd M,PRQ,32,SSRQ,,,,
2016,201601,Fall 2016,13322,PSY,276,0,1,Cognitive Psychology,1, M  W  F ,1130-1220pm,WALL,106,Munger G,PRQ,32,SSRQ,,,,
2016,201601,Fall 2016,10541,PSY,290,0,1,Practicum in Psychology,1,      ,TBA,,,Staff S,PRM,20,,,,,
2016,201601,Fall 2016,15029,PSY,302,A,1,Psy Research: Behavior Pharm,1, M  W  F ,0830-1020am,WATSON,B50,Smith M,PRQ,7,,,,,
2016,201601,Fall 2016,15029,PSY,302,A,1,Psy Research: Behavior Pharm,1, M  W  F ,0830-1020am,WATSON,B50,Smith M,PRQ,7,,,,,
2016,201601,Fall 2016,15029,PSY,302,A,2,Psy Research: Behavior Pharm,, M  W  F ,0230-0320pm,CHAM,1027,Smith M,PRQ,7,,,,,
2016,201601,Fall 2016,15029,PSY,302,A,2,Psy Research: Behavior Pharm,, M  W  F ,0230-0320pm,CHAM,1027,Smith M,PRQ,7,,,,,
2016,201601,Fall 2016,15030,PSY,302,B,1,Psy Research: Behavior Pharm,1, M  W  F ,1030-1220pm,WATSON,B50,Smith M,PRQ,8,,,,,
2016,201601,Fall 2016,15030,PSY,302,B,1,Psy Research: Behavior Pharm,1, M  W  F ,1030-1220pm,WATSON,B50,Smith M,PRQ,8,,,,,
2016,201601,Fall 2016,15030,PSY,302,B,2,Psy Research: Behavior Pharm,, M  W  F ,0230-0320pm,CHAM,1027,Smith M,PRQ,8,,,,,
2016,201601,Fall 2016,15030,PSY,302,B,2,Psy Research: Behavior Pharm,, M  W  F ,0230-0320pm,CHAM,1027,Smith M,PRQ,8,,,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,1,Psy Research:Behavior Neurosci,1,  T  R  ,0815-0930am,WATSON,310,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,2,Psy Research:Behavior Neurosci,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,2,Psy Research:Behavior Neurosci,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,2,Psy Research:Behavior Neurosci,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,2,Psy Research:Behavior Neurosci,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
2016,201601,Fall 2016,12822,PSY,303,0,2,Psy Research:Behavior Neurosci,,  T  R  ,0940-1055am,WATSON,B20,Ramirez J,"PRM,PRQ,XLST",15,,BIO,,,
